Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2022/03/03 17:50:10,61765.9542,10.0021,1.00,17.00,8.00,0.00,0.00,0.00,1.865456,3.719708,6.938951606848,2.598435,4.169495,,20.54052,15.59955,15690.79,10085.4,,160.46,90.641196,35.22304,-0.03076077,
2022/03/03 17:50:50,61805.9914,40.0025,1.00,18.00,8.00,0.00,0.00,0.00,0,3.682425,0,2.598437,4.169495,,20.54052,15.59955,15690.79,10085.4,,160.46,90.641196,35.01718,-0.1004052,
2022/03/03 17:57:41,62217.0992,411.0641,1.00,20.00,8.00,0.00,0.00,0.00,-1.500103,3.580606,-5.371277802418,2.598453,4.340605,,20.54058,16.21668,15690.82,10496.03,,167.05,94.360978,34.95848,-0.00221014,
2022/03/03 18:27:41,64017.1392,1800.0028,1.00,21.00,8.00,0.00,0.00,0.00,0,3.644569,0,2.598453,4.340607,,20.54058,16.21668,15690.82,10496.03,,167.05,94.361022,34.88718,-0.07654548,
2022/03/03 18:37:33,64609.2969,300.002,1.00,14.00,9.00,0.00,0.00,0.00,0,3.645023,0,2.598453,4.340607,,20.54058,16.21668,15690.82,10496.03,,167.05,94.361022,34.91457,-0.09079456,
2022/03/03 18:37:44,64619.3389,10.0032,1.00,15.00,9.00,0.00,0.00,0.00,-9.333698,3.421074,-31.931271551652,2.572576,4.340621,,20.4514,16.21673,15690.83,10506.05,,168.73,94.361326,35.28954,0.08882642,
2022/03/03 18:38:24,64659.3816,40.0025,1.00,16.00,9.00,0.00,0.00,0.00,0,3.626775,0,2.572572,4.340621,,20.45139,16.21673,15690.83,10506.06,,168.73,94.361326,35.15463,0.04748464,
2022/03/03 18:38:34,64669.4216,10.0027,1.00,17.00,9.00,0.00,0.00,0.00,1.864922,3.673573,6.850927106306,2.577743,4.340714,,20.47035,16.21707,15700.81,10506.1,,168.39,94.363348,35.10368,-0.08542299,
2022/03/03 18:39:14,64709.4631,40.0025,1.00,18.00,9.00,0.00,0.00,0.00,0,3.636056,0,2.577744,4.340714,,20.47036,16.21707,15700.82,10506.1,,168.39,94.363348,35.06578,-0.02162099,
2022/03/03 18:46:05,65120.3572,410.8516,1.00,20.00,9.00,0.00,0.00,0.00,-1.500156,3.533002,-5.300054148312,2.577762,4.511824,,20.47042,16.82623,15700.85,10916.73,,175.03,98.08313,35.17628,-0.05302668,
2022/03/03 19:16:05,66920.398,1800.0014,1.00,21.00,9.00,0.00,0.00,0.00,0,3.590469,0,2.577762,4.511825,,20.47042,16.82623,15700.85,10916.73,,175.03,98.083152,35.21526,0.04986048,
2022/03/03 19:26:00,67515.8395,300.0028,1.00,14.00,10.00,0.00,0.00,0.00,0,3.590782,0,2.577762,4.511825,,20.47042,16.82623,15700.85,10916.73,,175.03,98.083152,35.04573,-0.02490282,
2022/03/03 19:26:10,67525.879799,10.002,1.00,15.00,10.00,0.00,0.00,0.00,-9.334935,3.365334,-31.41517414329,2.551892,4.51184,,20.3827,16.82628,15700.86,10926.75,,176.8,98.083478,35.56897,0.1047337,
2022/03/03 19:26:50,67565.921,40.0025,1.00,16.00,10.00,0.00,0.00,0.00,0,3.571589,0,2.551883,4.51184,,20.38268,16.82628,15700.86,10926.75,,176.8,98.083478,35.44224,-0.01740098,
2022/03/03 19:27:00,67575.9604,10.0029,1.00,17.00,10.00,0.00,0.00,0.00,1.865425,3.618807,6.750613047975,2.557054,4.511932,,20.40135,16.82661,15710.84,10926.8,,176.45,98.085478,35.63747,0.01847148,
2022/03/03 19:27:40,67616.0006,40.0015,1.00,18.00,10.00,0.00,0.00,0.00,0,3.581264,0,2.557056,4.511932,,20.40136,16.82661,15710.85,10926.8,,176.45,98.085478,35.3378,-0.08291841,
2022/03/03 19:34:31,68026.9029,410.8585,1.00,20.00,10.00,0.00,0.00,0.00,-1.500155,3.459745,-5.190153760475,2.557074,4.683043,,20.40142,17.4252,15710.88,11337.42,,183.14,101.805283,35.7282,0.06291509,
2022/03/03 20:04:31,69826.9445,1800.0019,1.00,21.00,10.00,0.00,0.00,0.00,0,3.514217,0,2.557074,4.683044,,20.40142,17.4252,15710.88,11337.43,,183.14,101.805304,35.2507,-0.01631856,
2022/03/03 20:14:18,70413.3415,300.0022,1.00,14.00,11.00,0.00,0.00,0.00,0,3.514978,0,2.557074,4.683044,,20.40142,17.4252,15710.88,11337.43,,183.14,101.805304,35.37572,0.0378263,
2022/03/03 20:14:28,70423.3777,10.0024,1.00,15.00,11.00,0.00,0.00,0.00,-9.335612,3.291984,-30.732685334208,2.531224,4.683056,,20.31574,17.42525,15710.89,11347.43,,185.01,101.805565,35.23904,-0.07792473,
2022/03/03 20:15:08,70463.4187,40.0024,1.00,16.00,11.00,0.00,0.00,0.00,0,3.495106,0,2.531214,4.683056,,20.31571,17.42525,15710.89,11347.44,,185.01,101.805565,35.57369,0.06660819,
2022/03/03 20:15:18,70473.459,10.0022,1.00,17.00,11.00,0.00,0.00,0.00,1.865593,3.540623,6.605361484439,2.53638,4.683143,,20.33397,17.42555,15720.87,11347.48,,184.64,101.807457,35.63377,0.02637982,
2022/03/03 20:15:58,70513.4992,40.0022,1.00,18.00,11.00,0.00,0.00,0.00,0,3.503216,0,2.536381,4.683143,,20.33398,17.42555,15720.88,11347.48,,184.64,101.807457,35.4902,0.03482103,
2022/03/03 20:22:49,70924.6447,411.1018,1.00,20.00,11.00,0.00,0.00,0.00,-1.500099,3.398584,-5.098212459816,2.536398,4.854254,,20.33403,18.01241,15720.91,11758.11,,191.38,105.527261,35.4172,-0.08782625,
2022/03/03 20:52:49,72724.6839,1800.0019,1.00,21.00,11.00,0.00,0.00,0.00,0,3.464604,0,2.536398,4.854255,,20.33403,18.01242,15720.91,11758.11,,191.38,105.527283,35.04192,-0.07173419,
2022/03/03 21:03:01,73337.0884,300.0022,1.00,14.00,12.00,0.00,0.00,0.00,0,3.465506,0,2.536398,4.854255,,20.33403,18.01242,15720.91,11758.11,,191.38,105.527283,35.08554,-0.002861023,
2022/03/03 21:03:11,73347.126,10.0022,1.00,15.00,12.00,0.00,0.00,0.00,-9.335732,3.206764,-29.937489291248,2.510548,4.85427,,20.25011,18.01247,15720.92,11768.11,,193.35,105.527609,35.23957,-0.01116514,
2022/03/03 21:03:51,73387.1656,40.0031,1.00,16.00,12.00,0.00,0.00,0.00,0,3.440673,0,2.51054,4.85427,,20.25009,18.01247,15720.92,11768.12,,193.36,105.527609,35.41493,-0.005884171,
2022/03/03 21:04:01,73397.2066,10.003,1.00,17.00,12.00,0.00,0.00,0.00,1.865845,3.494781,6.520719654945,2.515708,4.854355,,20.2681,18.01276,15730.9,11768.16,,192.96,105.529457,35.21316,-0.07916212,
2022/03/03 21:04:41,73437.2471,40.0017,1.00,18.00,12.00,0.00,0.00,0.00,0,3.454847,0,2.51571,4.854355,,20.26811,18.01276,15730.9,11768.16,,192.96,105.529457,35.14952,-0.07169247,
2022/03/03 21:11:33,73848.419,411.1284,1.00,20.00,12.00,0.00,0.00,0.00,-1.499935,3.234456,-4.85147376036,2.515726,5.025466,,20.26817,18.58191,15730.93,12178.85,,199.76,109.249261,35.91261,-0.02511263,
2022/03/03 21:41:33,75648.4589,1800.0027,1.00,21.00,12.00,0.00,0.00,0.00,0,3.322493,0,2.515726,5.025467,,20.26817,18.58191,15730.93,12178.85,,199.76,109.249283,35.16146,-0.07739544,
2022/03/03 21:51:15,76230.3797,300.0022,1.00,14.00,13.00,0.00,0.00,0.00,0,3.325959,0,2.515726,5.025467,,20.26817,18.58191,15730.93,12178.85,,199.76,109.249283,35.2686,0.06099224,
2022/03/03 21:51:25,76240.4214,10.002,1.00,15.00,13.00,0.00,0.00,0.00,-9.335568,3.006338,-28.065872829984,2.489872,5.025483,,20.18881,18.58197,15730.94,12188.86,,201.84,109.24963,35.51798,0.06637454,
2022/03/03 21:52:05,76280.4618,40.0024,1.00,16.00,13.00,0.00,0.00,0.00,0,3.258335,0,2.489864,5.025483,,20.18879,18.58197,15730.94,12188.87,,201.84,109.24963,35.66372,-0.0281179,
2022/03/03 21:52:15,76290.5012,10.0022,1.00,17.00,13.00,0.00,0.00,0.00,1.86544,3.323902,6.20053974688,2.495032,5.025568,,20.2059,18.58224,15740.92,12188.91,,201.42,109.251478,35.51671,0.08128643,
2022/03/03 21:52:55,76330.54,40.0016,1.00,18.00,13.00,0.00,0.00,0.00,0,3.279311,0,2.495034,5.025568,,20.2059,18.58224,15740.92,12188.91,,201.42,109.251478,35.54709,-0.01684427,
2022/03/03 21:59:46,76741.739,411.1555,1.00,20.00,13.00,0.00,0.00,0.00,-1.499931,2.874393,-4.311391166883,2.495051,5.196679,,20.20596,19.10831,15740.95,12599.6,,208.28,112.971283,36.1375,0.04492402,
2022/03/03 22:29:46,78541.7774,1800.0022,1.00,21.00,13.00,0.00,0.00,0.00,0,3.051491,0,2.495051,5.196681,,20.20596,19.10831,15740.95,12599.6,,208.28,112.971326,35.05642,-0.05998254,
2022/03/03 22:39:45,79140.7887,300.0028,1.00,14.00,14.00,0.00,0.00,0.00,0,3.061915,0,2.495051,5.196681,,20.20596,19.10831,15740.95,12599.6,,208.28,112.971326,34.90616,-0.09032726,
2022/03/03 22:39:55,79150.8307,10.0033,1.00,15.00,14.00,0.00,0.00,0.00,-9.335853,2.512773,-23.458879350369,2.469176,5.196695,,20.13661,19.10836,15740.97,12609.62,,210.46,112.97163,35.27541,0.01634955,
2022/03/03 22:40:35,79190.8712,40.0027,1.00,16.00,14.00,0.00,0.00,0.00,0,2.893125,0,2.469172,5.196695,,20.1366,19.10836,15740.97,12609.62,,210.46,112.97163,35.86425,0.1040673,
2022/03/03 22:40:45,79200.9137,10.0032,1.00,17.00,14.00,0.00,0.00,0.00,1.865776,3.003605,5.60405412248,2.474345,5.196788,,20.15198,19.10863,15750.96,12609.66,,210.03,112.973652,35.6622,0.04950762,
